	Query_id	Query	Passage_id	Passage	Score
10	132_1-7	Woah. The effects of climate change are not all bad, right?	MARCO_18_2641518114-79	"Health impacts of climate change include the direct impacts of extreme events such as storms, floods, heatwaves and fires and the indirect effects of longer-term changes, such as drought, changes to the food and water supply, resource conflicts and population shifts. Increases in average temperatures mean that alterations in the geographic range and seasonality of certain infections and diseases (including vector-borne diseases such as malaria, dengue fever, Ross River virus and food-borne infections such as Salmonellosis) may be among the first detectable impacts of climate change on human health.  Human health is ultimately dependent on the health of the planet and its ecosystem.  The AMA believes that measures which mitigate climate change will also benefit public health.  Reducing GHGs should therefore be seen as a public health priority."""	-0.0044525531120598
11	132_1-7	Woah. The effects of climate change are not all bad, right?	MARCO_54_1716269004-152	Indicators in the final section pointed to the same conclusions—that engagement in health and climate change is increasing, enabling this engagement to be an important driver of policy change globally. Four key messages emerge from the 41 indicators of the Lancet Countdown's 2018 report.  First, present day changes in labour capacity, vector-borne disease, and food security provide early warning of compounded and overwhelming impacts expected if temperature continues to rise.  Trends in climate change impacts, exposures, and vulnerabilities show an unacceptably high risk for the current and future health of populations across the world.  Second, slow progress in reducing emissions and building adaptive capacity threatens both human lives and the viability of the national health systems they depend on, with the potential to disrupt core public-health infrastructure and overwhelm health services.  Third, despite these delays, trends in a number of sectors are helping to generate the beginning of a low-carbon transition, and clearly the nature and scale of the response to climate change will be the determining factor in shaping the health of nations for centuries to come.  And fourth, ensuring a widespread understanding of climate change as a central public-health issue will be vital in delivering an accelerated response, with the health profession beginning to rise to this challenge.	-0.0061049885116517
12	132_2-1	That’s interesting. Tell me more about how climate change affects developing countries.	MARCO_30_1605964568-2	Learn more Twitter 1396737733649846273 COP26 @COP26 · May 24, 2021 1396707535311101952 #COP26 will provide an opportunity for the world to come together and commit to urgent #ClimateAction Head to our website for the latest info on the summit #TogetherForOurPlanet https://ukcop26.org Twitter 1396707535311101952 COP26 @COP26 · May 23, 2021 1396390448663605248 The UK #COP26 Presidency is delighted to endorse YOUNGO’s Conference of Youth taking place in Glasgow this October.  Pre-register your attendance and submit your youth statement below #TogetherForOurPlanet @IYCM | @coy16glasgow https://ukcoy16.org/ Twitter 1396390448663605248 COP26 @COP26 · May 22, 2021 1396148852646834176 Enter the Our Planet Now competition for some amazing prizes from #COP26, @CBBC #BluePeter, @AardmanAnimations and @BritishLibrary!  Your entry could help change the Find out more here: https://bbc.in/3tNq3MO #TogetherForOurPlanet Twitter 1396148852646834176 COP26 @COP26 · May 22, 2021 1396028063234809863 Whether you live... in the city in the country in the forest or on the coast ...we are all part of nature!  This #BiodiversityDay, let's commit to taking action for nature and protecting the biodiversity we all depend on.  #COP26 | #TogetherForOurPlanet Twitter 1396028063234809863 COP26 @COP26 · May 21, 2021 1395762868059099136 NEWS:  The first net zero @G7 has made historic commitments to tackle #ClimateChange & biodiversity loss.	-0.0218986105173826
13	132_2-1	That’s interesting. Tell me more about how climate change affects developing countries.	MARCO_30_1605964568-5	"Learn more about #G7UK #COP26 Twitter 1395288188785098757 COP26 @COP26 · May 20, 2021 1395273087688577026 ""COP26 is about the radical collaboration between everyone"" Ahead of last year's Climate Ambition Summit, we spoke to @LaurenceTubiana, who helped shape the #ParisAgreement With only 6 months until #COP26, we are officially on the road to Glasgow. #TogetherForOurPlanet Twitter 1395273087688577026 COP26 @COP26 · May 20, 2021 1395257984712859655 Four Goals #COP26 Collaboration Working together to deliver the Paris Rulebook and accelerate #ClimateAction is one of the four key goals the UK is taking to governments across the world.  Learn more #COP26 | #TogetherForOurPlanet Twitter 1395257984712859655 COP26 @COP26 · May 19, 2021 1395076797579026435 The global transition to a more sustainable and resilient future will require all forms of finance: public and private; domestic and international.  Read the #COP26 Priorities for Public Finance #TogetherForOurPlanet | #ClimateAction Twitter 1395076797579026435 COP26 @COP26 · May 19, 2021 1395046592516960257 Gender responsive climate investments can strengthen climate and environmental outcomes, open up business opportunities and be financially more effective.  That's one reason why @MarkJCarney has committed to becoming an International Gender Champion Learn more Twitter 1395046592516960257 COP26 @COP26 · May 19, 2021 1394986201787031556 Private finance is crucial in helping the world get to net zero."	-0.0240884516388177
14	132_2-1	That’s interesting. Tell me more about how climate change affects developing countries.	MARCO_30_1605964568-1	HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.	-0.0331801064312458
15	132_2-3	Okay, but how does climate change affect developing countries?	MARCO_47_1570533441-15	As part of an international agreement signed at the conference, all 27 member states of the European Union agreed to reduce carbon emission s by 20 percent by 2020 (from 1990 levels). The EU also notified the UN of a “conditional offer to increase this cut to 30 percent, provided that other major emitters agree to take on their fair share of a global reduction effort.”  This conditional offer illustrates the tension that was present at the conference between developed countries’ high carbon emissions and developing countries’ low or rising carbon use.  In fact, many developing nations argued that the Copenhagen Accord was drafted by a small group of powerful countries and unfairly disadvantages poorer countries, many of which are expected to suffer the worst effects of climate change.  The ageing of Europe’s population is also expected to dramatically affect the continent’s social, political, and financial future.  The overall population of Europe is set to drop from roughly 590 million to 542 million by 2050.  The proportion of people older than 65 will grow from 16 percent to 28 percent.  These projected changes will have two major effects: There will be a smaller work force to create a dynamic and industrious economy, and governments and citizens will have to care for more elderly people.  These changes will affect different regions of Europe in different ways.	-0.0371051132678985
16	132_2-3	Okay, but how does climate change affect developing countries?	MARCO_24_1834897315-2	Participating nations agree on a maximum annual emission limit as part of their contribution towards curbing global warming. The Protocol recognizes that countries differ in their ability to tackle climate change due to their varying levels of economic development.  The participating countries are therefore categorized as Annex 1 (developed nations), considered largely responsible for historical emissions, and Non-Annex 1 (developing countries).  Only Annex 1 countries agree on an emissions limit, while Non-Annex 1 countries can earn carbon credits by investing in projects that reduce carbon emissions in their own countries.  These carbon credits can be sold to Annex 1 countries, to allow them to emit more CO2e, thus promoting clean, sustainable development and generating income for the Non-Annex 1 countries.  How Does The Carbon Credit System Affect Businesses and Organizations?  As well as operating at the international level, many countries also operate national or regional carbon credit schemes, such as the European Union Emissions Trading Scheme (EU ETS), California’s greenhouse gas scheme or the Regional Greenhouse Gas Initiative (RGGI) in the northeastern United States.  This effectively delegates some of the responsibility for a country’s emissions targets to its largest corporate emitters.  These schemes require mandated businesses to obtain a credit for each tonne of CO2e that they emit annually.	-0.076648436486721
17	132_2-3	Okay, but how does climate change affect developing countries?	MARCO_18_3480200950-24	The United Nations Framework Convention on Climate Change (UNFCCC) is the primary international, intergovernmental forum for negotiating the global response to climate change. The decade between 2010 - 2019 was the warmest decade recorded in history.  Currently climate change is affecting the global community in each country of the world.  Its impact affects not only national economies, but also lives and livelihoods, especially those in vulnerable conditions.  By 2018, climate change continued exacerbating the frequency of natural disasters, such as massive wildfires, droughts, hurricanes and floods, affecting more than 39 million of people.  Over the period 2000–2018, green house emissions of developed countries and economies in transitions have declined by 6.5%.  The emissions of the developing countries are up by 43% in the period between 2000 and 2013.  In 2019, at least 120 of 153 developing countries had undertaken activities to formulate and implement national adaptation plans.  Plastic polymers are derived from fossil fuels and plastics account for 6% of global oil consumption.  Therefore, plastics and GHG emissions are intricately connected with every step of the plastic life cycle, from production to transportation to waste disposal, contributing to climate change.	-0.259574681520462
18	132_2-5	How are developed countries helping developing countries adapt to climate change?	MARCO_48_1250292652-5	For this reason the Paris agreement sets out a clear signal that developed countries will help mobilize even greater financial support to assist the poorest countries in building low-carbon and climate resilient economies. The agreement outlines that developed countries will continue to support developing countries in their efforts to reduce emissions and adapt to the impacts of climate change.  Other countries can help mobilize finance to assist developing countries (see Art 9.1-9.3).  Developed countries signal that they will continue with their existing finance goal of mobilizing $100 billion per year by 2020.  And they outlined that before 2025 they will set a new collective financial target from a floor of $100 billion per year (to regularly outline significantly more finance that they will mobilize, starting with the $100 billion in 2020 as the floor (see para 54 in the Decision).  These investments can help spur an even larger clean energy economy around the world, unleash additional emission reduction efforts, and help countries address the devastating impacts of climate change that will set back the well-being of their citizens.	-0.0030399798415601
19	132_2-5	How are developed countries helping developing countries adapt to climate change?	MARCO_35_526302661-10	Adaptation Developed countries “shall provide adequate, predictable and sustainable” finance, technology and capacity-building to support the implementation of adaptation actions in developing countries. Forestry The accord declares the “immediate establishment of a mechanism…to enable the mobilization of financial resources from developed countries” to support efforts to reduce emissions from deforestation and forest degradation and to enhance forest sinks.  Finance “Scaled up, new and additional, predictable and adequate funding” is to be provided to developing countries to support mitigation efforts (including forest-related), adaptation, technology development and transfer, and capacity-building.  For the period 2010-2012, developed countries have a “collective commitment” to provide “new and additional resources…approaching USD 30 billion.”  Developed countries also commit to a goal of jointly mobilizing $100 billion a year by 2020, “in the context of meaningful mitigation actions and transparency on implementation.”  The long-term finance is to be a mix of public (bilateral and multilateral) and private resources.  The accord calls for a new Copenhagen Green Climate Fund as one channel for delivering finance and a High Level Panel “to study the contribution of the potential sources of revenue” toward the long-term funding goal.	-0.0030652941204607
20	132_2-5	How are developed countries helping developing countries adapt to climate change?	MARCO_15_1888001823-3	Adaptation Governments agreed to strengthen societies' ability to deal with the impacts of climate change; provide continued and enhanced international support for adaptation to developing countries. Loss and damage The agreement also recognises the importance of averting, minimising and addressing loss and damage associated with the adverse effects of climate change; acknowledges the need to cooperate and enhance the understanding, action and support in different areas such as early warning systems, emergency preparedness and risk insurance.  Role of cities, regions and local authorities The agreement recognises the role of non-Party stakeholders in addressing climate change, including cities, other subnational authorities, civil society, the private sector and others.  They are invited to scale up their efforts and support actions to reduce emissions; build resilience and decrease vulnerability to the adverse effects of climate change; uphold and promote regional and international cooperation.  Support The EU and other developed countries will continue to support climate action to reduce emissions and build resilience to climate change impacts in developing countries.  Other countries are encouraged to provide or continue to provide such support voluntarily.  Developed countries intend to continue their existing collective goal to mobilise USD 100 billion per year by 2020 and extend this until 2025.  A new and higher goal will be set for after this period.	-0.0032920234370976
21	132_2-7	Are developed countries meeting their pledges to provide climate financial support to developing countries in the Paris Agreement?	MARCO_25_570836921-8	This will make it far easier to draw in the largest pools of capital that need long-term certainty in order to invest in clean technologies. Giving confidence that existing financial commitments will be met:Many developing countries, particularly the poorest and most vulnerable, came to Paris seeking reassurance that a global climate deal is not just about the big emitters but also supports their transition to a low-carbon growth path.  In this regard, we are already making strong progress towards meeting the existing goal to mobilize $100 billion from a wide variety of sources, including both public and private, by 2020.  The Paris outcome provides further confidence that this goal will be met and that climate finance will continue to flow.  For the first time, the Agreement recognizes the reality that countries like China are already joining the base of donor countries contributing to climate finance and encourages developing countries to contribute to climate finance, while reaffirming that the United States and other developed economies should continue to take the lead.  These components of the Agreement build on steps the United States took in Paris to demonstrate its commitment to mobilizing finance from public and private sources for both mitigation and adaptation activities in developing countries.	-0.0111026829108595
22	132_2-7	Are developed countries meeting their pledges to provide climate financial support to developing countries in the Paris Agreement?	MARCO_48_1251187189-9	Countries are also expected to revisit their pledges and put forward progressively stronger targets every five years, with the goal of further driving down emissions. Nations must participate in a “ global stocktake ” to measure collective efforts toward meeting the Paris Agreement’s long-term goals as well.  Meanwhile, developed countries also have to estimate how much financial assistance they’ll allocate to developing nations to help them reduce emissions and adapt to the impacts of climate change.  These transparency and accountability provisions are similar to those in the frameworks of other international agreements.  While the system doesn’t include financial penalties, the requirements are aimed at making the progress of individual nations easy to track and fostering a sense of global peer pressure, discouraging any dragging of feet among countries that may consider doing so.  Mobilize support for climate change mitigation and adaptation in developing nations.  Recognizing that many developing countries and small island nations that have contributed the least to climate change could suffer the most from its consequences, the Paris Agreement includes a plan for developed countries—and others “in a position to do so”—to continue to provide financial resources to help developing countries mitigate and increase resilience to climate change.	-0.017653364688158
23	132_2-7	Are developed countries meeting their pledges to provide climate financial support to developing countries in the Paris Agreement?	MARCO_48_1250292652-5	For this reason the Paris agreement sets out a clear signal that developed countries will help mobilize even greater financial support to assist the poorest countries in building low-carbon and climate resilient economies. The agreement outlines that developed countries will continue to support developing countries in their efforts to reduce emissions and adapt to the impacts of climate change.  Other countries can help mobilize finance to assist developing countries (see Art 9.1-9.3).  Developed countries signal that they will continue with their existing finance goal of mobilizing $100 billion per year by 2020.  And they outlined that before 2025 they will set a new collective financial target from a floor of $100 billion per year (to regularly outline significantly more finance that they will mobilize, starting with the $100 billion in 2020 as the floor (see para 54 in the Decision).  These investments can help spur an even larger clean energy economy around the world, unleash additional emission reduction efforts, and help countries address the devastating impacts of climate change that will set back the well-being of their citizens.	-0.0199312753975391
24	132_2-9	That’s not too relevant to my question. By the way, is the Paris Agreement related to COP26 in Glasgow?	MARCO_30_1605964568-5	"Learn more about #G7UK #COP26 Twitter 1395288188785098757 COP26 @COP26 · May 20, 2021 1395273087688577026 ""COP26 is about the radical collaboration between everyone"" Ahead of last year's Climate Ambition Summit, we spoke to @LaurenceTubiana, who helped shape the #ParisAgreement With only 6 months until #COP26, we are officially on the road to Glasgow. #TogetherForOurPlanet Twitter 1395273087688577026 COP26 @COP26 · May 20, 2021 1395257984712859655 Four Goals #COP26 Collaboration Working together to deliver the Paris Rulebook and accelerate #ClimateAction is one of the four key goals the UK is taking to governments across the world.  Learn more #COP26 | #TogetherForOurPlanet Twitter 1395257984712859655 COP26 @COP26 · May 19, 2021 1395076797579026435 The global transition to a more sustainable and resilient future will require all forms of finance: public and private; domestic and international.  Read the #COP26 Priorities for Public Finance #TogetherForOurPlanet | #ClimateAction Twitter 1395076797579026435 COP26 @COP26 · May 19, 2021 1395046592516960257 Gender responsive climate investments can strengthen climate and environmental outcomes, open up business opportunities and be financially more effective.  That's one reason why @MarkJCarney has committed to becoming an International Gender Champion Learn more Twitter 1395046592516960257 COP26 @COP26 · May 19, 2021 1394986201787031556 Private finance is crucial in helping the world get to net zero."	-0.0222613718360662
25	132_2-9	That’s not too relevant to my question. By the way, is the Paris Agreement related to COP26 in Glasgow?	MARCO_30_1605964568-8	"#TogetherForOurPlanet #COP26 | @Resurgence_io Twitter 1394608703819587590 COP26 @COP26 · May 18, 2021 1394563408708739072 ""We witnessed floods of unprecedented magnitudes"" Ahead of last year's Climate Ambition Summit, we spoke to #IndigenousPeoples & environmental rights activist @SumakHelena With only 6 months until #COP26, we are officially on the road to Glasgow. #TogetherForOurPlanet Twitter 1394563408708739072 COP26 @COP26 · May 18, 2021 1394548313152573443 Not sure what climate change adaptation is?  The @UNFCCC climate dictionary has got you covered!  #TogetherForOurPlanet #COP26 | #ClimateAction Twitter 1394548313152573443 cop26uk View May 20 Open Four Goals #COP26 ... cop26uk View May 19 Open Four Goals for #COP26 ... cop26uk View May 18 Open Four Goals for #COP26 ... cop26uk View May 17 Open Four Goals for #COP26 ...  With thanks to our principal partners"	-0.0256052576005458
26	132_2-9	That’s not too relevant to my question. By the way, is the Paris Agreement related to COP26 in Glasgow?	MARCO_33_1621342262-2	Discover more about the planet and climate change Climate change: What is it? 'Urgent climate action' needed to meet 1.5C target says UN 'Humans can save animals from extinction - if they act' PA Media Boris Johnson and Sir David Attenborough launched the UK hosting of the COP26 UN summit What is COP 26 and what does COP stand for? COP stands for Conference of the Parties, and will be attended by countries that signed the United Nations Framework Convention on Climate Change (UNFCCC) - a treaty agreed in 1994.  The 2021 meeting will be the 26th meeting, which is why it's called COP26.  What do YOU think about climate change?  Is climate change giving you nightmares?  How worried are YOU about the environment?  Try Newsround's survey Do YOU think adults are listening on climate change?  Cop26  This COP26 campaign poster stresses the fact that countries need to work together to fight climate change The last conference, COP25, was held in Madrid, Spain, in November 2019 with Greta Thunberg giving a big speech at the event.  The COP meeting in Madrid finished with lots of big issues unresolved, but an agreement was made about cutting carbon dioxide - a gas that causes global warming.  Each nation agreed to devise a plan to cut their carbon emissions by the next conference in Glasgow.	-0.0409925729036331
27	132_3-1	Why did President Trump intend to withdraw the US from the Paris Agreement?	MARCO_48_1471185837-12	postponed from Nov. 9-19, 2020]: The musically named 26th United Nations Climate Change Conference of the Parties of the U.N. Framework Convention on Climate Change, or COP26, will be the biggest international summit meeting that Britain has ever hosted. The postponed meeting will enjoy the benefit of hindsight; with the election of Joseph R. Biden Jr. to the presidency, the United States is expected to make a 180-degree turn in its climate change and conservation policies, first by returning to the 2015 Paris Agreement.  BARBADOS, by November 2021: Barbados, a former British colony that gained independence in 1966, will shed more remnants of its past by removing Queen Elizabeth as its titular monarch, the first country in nearly three decades to do so.  The queen remains ceremonial “ruler” of the 16 other countries that make up the Commonwealth, including Australia, Canada and New Zealand.  DECEMBER UNITED STATES, Dec. 2-5  [  postponed from Dec. 3-6, 2020]: The hottest of all the Basel international art fairs, Art Basel Miami Beach, will return after a year in which it was largely confined to online viewing rooms and its venue, the Miami Beach Convention Center, was used as a reserve field hospital and a drive-through coronavirus testing site.	-0.0061107943765819
